name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
★ Flip Knife | Stained,Revolver Case,Gold,1388.0,FN,C5,,False,,,,,,1388.0,,
★ Flip Knife | Urban Masked,Revolver Case,Gold,749.5,MW,BUFF,,False,,,,,,749.5,,
★ Gut Knife | Blue Steel,Revolver Case,Gold,1190.0,FN,YOUPIN,,False,,,,,,1190.0,,
★ Gut Knife | Boreal Forest,Revolver Case,Gold,6594.13,FN,STEAM,,False,,,,,,6594.13,,
★ Gut Knife | Case Hardened,Revolver Case,Gold,2184.27,FN,STEAM,,False,,,,,,2184.27,,
★ Gut Knife | Crimson Web,Revolver Case,Gold,5702.24,FN,HALOSKINS,,False,,,,,,5702.24,,
★ Gut Knife | Fade,Revolver Case,Gold,954.0,FN,BUFF,,False,,,,,,954.0,,
★ Gut Knife | Forest DDPAT,Revolver Case,Gold,1611.41,FN,STEAM,,False,,,,,,1611.41,,
★ Gut Knife | Night,Revolver Case,Gold,529.5,MW,BUFF,,False,,,,,,529.5,,
★ Gut Knife | Safari Mesh,Revolver Case,Gold,2799.5,FN,BUFF,,False,,,,,,2799.5,,
★ Karambit | Fade,Revolver Case,Gold,14988.0,MW,YOUPIN,,False,,,,,,14988.0,,
★ Karambit | Forest DDPAT,Revolver Case,Gold,8000.0,FN,C5,,False,,,,,,8000.0,,
★ Karambit | Night,Revolver Case,Gold,13333.0,FN,YOUPIN,,False,,,,,,13333.0,,
★ Karambit | Safari Mesh,Revolver Case,Gold,4000.0,FN,YOUPIN,,False,,,,,,4000.0,,
★ Karambit | Scorched,Revolver Case,Gold,7500.0,FN,YOUPIN,,False,,,,,,7500.0,,
★ Karambit | Slaughter,Revolver Case,Gold,8199.0,FN,YOUPIN,,False,,,,,,8199.0,,
★ Karambit | Stained,Revolver Case,Gold,5600.0,FN,BUFF,,False,,,,,,5600.0,,
★ Karambit | Urban Masked,Revolver Case,Gold,6834.96,FN,STEAM,,False,,,,,,6834.96,,
★ M9 Bayonet | Blue Steel,Revolver Case,Gold,5888.0,FN,YOUPIN,,False,,,,,,5888.0,,
★ M9 Bayonet | Boreal Forest,Revolver Case,Gold,6999.0,FN,BUFF,,False,,,,,,6999.0,,
★ M9 Bayonet | Case Hardened,Revolver Case,Gold,8500.0,FN,BUFF,,False,,,,,,8500.0,,
★ M9 Bayonet | Crimson Web,Revolver Case,Gold,34999.0,FN,BUFF,,False,,,,,,34999.0,,
★ M9 Bayonet | Fade,Revolver Case,Gold,8400.0,FN,BUFF,,False,,,,,,8400.0,,
★ M9 Bayonet | Forest DDPAT,Revolver Case,Gold,200000.0,FN,YOUPIN,,False,,,,,,200000.0,,
★ M9 Bayonet | Night,Revolver Case,Gold,3200.0,MW,YOUPIN,,False,,,,,,3200.0,,
★ M9 Bayonet | Safari Mesh,Revolver Case,Gold,1989.5,MW,YOUPIN,,False,,,,,,1989.5,,
★ M9 Bayonet | Scorched,Revolver Case,Gold,6500.0,FN,YOUPIN,,False,,,,,,6500.0,,
★ M9 Bayonet | Slaughter,Revolver Case,Gold,6746.0,FN,YOUPIN,,False,,,,,,6746.0,,
★ M9 Bayonet | Stained,Revolver Case,Gold,3650.0,FN,YOUPIN,,False,,,,,,3650.0,,
★ M9 Bayonet | Urban Masked,Revolver Case,Gold,2300.0,MW,C5,,False,,,,,,2300.0,,
★ Shadow Daggers | Blue Steel,Shadow Case,Gold,926.0,FN,BUFF,,False,,,,,,926.0,,
★ Shadow Daggers | Boreal Forest,Shadow Case,Gold,899.5,FN,YOUPIN,,False,,,,,,899.5,,
★ Shadow Daggers | Case Hardened,Shadow Case,Gold,1988.0,FN,BUFF,,False,,,,,,1988.0,,
★ Shadow Daggers | Crimson Web,Shadow Case,Gold,3500.0,FN,BUFF,,False,,,,,,3500.0,,
★ Shadow Daggers | Fade,Shadow Case,Gold,1040.0,FN,BUFF,,False,,,,,,1040.0,,
★ Shadow Daggers | Forest DDPAT,Shadow Case,Gold,1223.52,FN,STEAM,,False,,,,,,1223.52,,
★ Shadow Daggers | Night,Shadow Case,Gold,500.0,MW,YOUPIN,,False,,,,,,500.0,,
★ Shadow Daggers | Safari Mesh,Shadow Case,Gold,1232.35,FN,STEAM,,False,,,,,,1232.35,,
★ Shadow Daggers | Scorched,Shadow Case,Gold,2011.84,FN,STEAM,,False,,,,,,2011.84,,
★ Shadow Daggers | Slaughter,Shadow Case,Gold,819.0,FN,YOUPIN,,False,,,,,,819.0,,
★ Shadow Daggers | Stained,Shadow Case,Gold,1049.98,FN,YOUPIN,,False,,,,,,1049.98,,
★ Shadow Daggers | Urban Masked,Shadow Case,Gold,1282.51,FN,STEAM,,False,,,,,,1282.51,,
PP-Bizon | Embargo,Shattered Web Case,Restricted,71.0,FN,YOUPIN,,False,Classified,10.0,,崭新,,71.0,,
★ Nomad Knife | Blue Steel,Shattered Web Case,Gold,1885.0,FN,YOUPIN,,False,,,,,,1885.0,,
★ Nomad Knife | Boreal Forest,Shattered Web Case,Gold,1650.0,FN,BUFF,,False,,,,,,1650.0,,
★ Nomad Knife | Case Hardened,Shattered Web Case,Gold,2400.0,FN,YOUPIN,,False,,,,,,2400.0,,
★ Nomad Knife | Crimson Web,Shattered Web Case,Gold,7898.5,FN,BUFF,,False,,,,,,7898.5,,
★ Nomad Knife | Fade,Shattered Web Case,Gold,2819.5,FN,YOUPIN,,False,,,,,,2819.5,,
★ Nomad Knife | Forest DDPAT,Shattered Web Case,Gold,1400.0,FN,BUFF,,False,,,,,,1400.0,,
★ Nomad Knife | Night Stripe,Shattered Web Case,Gold,1780.0,FN,BUFF,,False,,,,,,1780.0,,
★ Nomad Knife | Safari Mesh,Shattered Web Case,Gold,1175.0,FN,BUFF,,False,,,,,,1175.0,,
★ Nomad Knife | Scorched,Shattered Web Case,Gold,1587.0,FN,YOUPIN,,False,,,,,,1587.0,,
★ Nomad Knife | Slaughter,Shattered Web Case,Gold,1799.5,FN,BUFF,,False,,,,,,1799.5,,
★ Nomad Knife | Stained,Shattered Web Case,Gold,1349.0,FN,YOUPIN,,False,,,,,,1349.0,,
★ Nomad Knife | Urban Masked,Shattered Web Case,Gold,2299.5,FN,YOUPIN,,False,,,,,,2299.5,,
★ Skeleton Knife | Blue Steel,Shattered Web Case,Gold,2699.5,FN,BUFF,,False,,,,,,2699.5,,
★ Skeleton Knife | Boreal Forest,Shattered Web Case,Gold,1980.0,FN,YOUPIN,,False,,,,,,1980.0,,
★ Skeleton Knife | Case Hardened,Shattered Web Case,Gold,4687.0,FN,YOUPIN,,False,,,,,,4687.0,,
★ Skeleton Knife | Crimson Web,Shattered Web Case,Gold,16000.0,FN,BUFF,,False,,,,,,16000.0,,
★ Skeleton Knife | Fade,Shattered Web Case,Gold,4769.0,FN,YOUPIN,,False,,,,,,4769.0,,
★ Skeleton Knife | Forest DDPAT,Shattered Web Case,Gold,2100.0,FN,C5,,False,,,,,,2100.0,,
★ Skeleton Knife | Night Stripe,Shattered Web Case,Gold,3153.0,FN,BUFF,,False,,,,,,3153.0,,
★ Skeleton Knife | Safari Mesh,Shattered Web Case,Gold,1288.0,FN,BUFF,,False,,,,,,1288.0,,
★ Skeleton Knife | Scorched,Shattered Web Case,Gold,2979.5,FN,BUFF,,False,,,,,,2979.5,,
★ Skeleton Knife | Slaughter,Shattered Web Case,Gold,3218.0,FN,YOUPIN,,False,,,,,,3218.0,,
★ Skeleton Knife | Stained,Shattered Web Case,Gold,2099.5,FN,YOUPIN,,False,,,,,,2099.5,,
★ Skeleton Knife | Urban Masked,Shattered Web Case,Gold,2900.0,FN,YOUPIN,,False,,,,,,2900.0,,
★ Paracord Knife | Blue Steel,Shattered Web Case,Gold,1369.5,FN,BUFF,,False,,,,,,1369.5,,
★ Paracord Knife | Boreal Forest,Shattered Web Case,Gold,1607.35,FN,STEAM,,False,,,,,,1607.35,,
★ Paracord Knife | Case Hardened,Shattered Web Case,Gold,1868.5,FN,BUFF,,False,,,,,,1868.5,,
★ Paracord Knife | Crimson Web,Shattered Web Case,Gold,10000.0,FN,BUFF,,False,,,,,,10000.0,,
★ Paracord Knife | Fade,Shattered Web Case,Gold,1205.0,FN,YOUPIN,,False,,,,,,1205.0,,
★ Paracord Knife | Forest DDPAT,Shattered Web Case,Gold,890.63,FN,STEAM,,False,,,,,,890.63,,
★ Paracord Knife | Night Stripe,Shattered Web Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Paracord Knife | Safari Mesh,Shattered Web Case,Gold,1050.0,FN,BUFF,,False,,,,,,1050.0,,
★ Paracord Knife | Scorched,Shattered Web Case,Gold,990.0,FN,BUFF,,False,,,,,,990.0,,
★ Paracord Knife | Slaughter,Shattered Web Case,Gold,1050.0,FN,YOUPIN,,False,,,,,,1050.0,,
★ Paracord Knife | Stained,Shattered Web Case,Gold,900.0,FN,BUFF,,False,,,,,,900.0,,
★ Paracord Knife | Urban Masked,Shattered Web Case,Gold,1088.0,FN,BUFF,,False,,,,,,1088.0,,
★ Survival Knife | Blue Steel,Shattered Web Case,Gold,999.0,FN,BUFF,,False,,,,,,999.0,,
★ Survival Knife | Boreal Forest,Shattered Web Case,Gold,888.0,FN,BUFF,,False,,,,,,888.0,,
★ Survival Knife | Case Hardened,Shattered Web Case,Gold,1686.0,FN,BUFF,,False,,,,,,1686.0,,
★ Survival Knife | Crimson Web,Shattered Web Case,Gold,5145.0,FN,BUFF,,False,,,,,,5145.0,,
★ Survival Knife | Fade,Shattered Web Case,Gold,1099.5,FN,BUFF,,False,,,,,,1099.5,,
★ Survival Knife | Forest DDPAT,Shattered Web Case,Gold,1079.0,FN,BUFF,,False,,,,,,1079.0,,
★ Survival Knife | Night Stripe,Shattered Web Case,Gold,1283.43,FN,C5,,False,,,,,,1283.43,,
★ Survival Knife | Safari Mesh,Shattered Web Case,Gold,999.99,FN,YOUPIN,,False,,,,,,999.99,,
★ Survival Knife | Scorched,Shattered Web Case,Gold,1100.0,FN,BUFF,,False,,,,,,1100.0,,
★ Survival Knife | Slaughter,Shattered Web Case,Gold,999.0,FN,YOUPIN,,False,,,,,,999.0,,
★ Survival Knife | Stained,Shattered Web Case,Gold,880.0,FN,C5,,False,,,,,,880.0,,
★ Survival Knife | Urban Masked,Shattered Web Case,Gold,1477.0,FN,C5,,False,,,,,,1477.0,,
Nova | Windblown,Snakebite Case,Mil-Spec,3.32,FN,BUFF,,False,Restricted,10.0,,崭新,,3.32,,
Glock-18 | Clear Polymer,Snakebite Case,Mil-Spec,12.5,FN,BUFF,,False,Restricted,10.0,,崭新,,12.5,,
CZ75-Auto | Circaetus,Snakebite Case,Mil-Spec,6.49,FN,BUFF,,False,Restricted,10.0,,崭新,,6.49,,
UMP-45 | Oscillator,Snakebite Case,Mil-Spec,3.39,FN,BUFF,,False,Restricted,10.0,,崭新,,3.39,,
SG 553 | Heavy Metal,Snakebite Case,Mil-Spec,6.01,FN,YOUPIN,,False,Restricted,10.0,,崭新,,6.01,,
★ Broken Fang Gloves | Jade,Snakebite Case,Gold,4899.5,FN,BUFF,,False,,,,,,4899.5,,
★ Broken Fang Gloves | Needle Point,Snakebite Case,Gold,2188.0,FN,BUFF,,False,,,,,,2188.0,,
★ Broken Fang Gloves | Unhinged,Snakebite Case,Gold,2498.4,FN,YOUPIN,,False,,,,,,2498.4,,
★ Driver Gloves | Snow Leopard,Snakebite Case,Gold,18216.0,FN,C5,,False,,,,,,18216.0,,
★ Driver Gloves | Black Tie,Snakebite Case,Gold,13200.0,FN,YOUPIN,,False,,,,,,13200.0,,
★ Driver Gloves | Rezan the Red,Snakebite Case,Gold,6888.0,FN,C5,,False,,,,,,6888.0,,
★ Driver Gloves | Queen Jaguar,Snakebite Case,Gold,4200.0,FN,BUFF,,False,,,,,,4200.0,,
★ Hand Wraps | CAUTION!,Snakebite Case,Gold,7498.0,FN,YOUPIN,,False,,,,,,7498.0,,
★ Hand Wraps | Constrictor,Snakebite Case,Gold,2950.0,FN,YOUPIN,,False,,,,,,2950.0,,
★ Hand Wraps | Giraffe,Snakebite Case,Gold,3099.0,FN,BUFF,,False,,,,,,3099.0,,
★ Hand Wraps | Desert Shamagh,Snakebite Case,Gold,2500.0,FN,YOUPIN,,False,,,,,,2500.0,,
★ Moto Gloves | Smoke Out,Snakebite Case,Gold,6666.0,FN,YOUPIN,,False,,,,,,6666.0,,
★ Moto Gloves | Blood Pressure,Snakebite Case,Gold,5988.0,FN,YOUPIN,,False,,,,,,5988.0,,
★ Moto Gloves | Finish Line,Snakebite Case,Gold,4800.0,FN,C5,,False,,,,,,4800.0,,
★ Moto Gloves | 3rd Commando Company,Snakebite Case,Gold,2387.0,FN,YOUPIN,,False,,,,,,2387.0,,
★ Specialist Gloves | Marble Fade,Snakebite Case,Gold,16387.0,FN,YOUPIN,,False,,,,,,16387.0,,
★ Specialist Gloves | Field Agent,Snakebite Case,Gold,9800.0,FN,YOUPIN,,False,,,,,,9800.0,,
★ Specialist Gloves | Tiger Strike,Snakebite Case,Gold,12699.0,FN,YOUPIN,,False,,,,,,12699.0,,
★ Specialist Gloves | Lt. Commander,Snakebite Case,Gold,7499.0,FN,YOUPIN,,False,,,,,,7499.0,,
★ Sport Gloves | Slingshot,Snakebite Case,Gold,29988.88,FN,YOUPIN,,False,,,,,,29988.88,,
★ Sport Gloves | Nocts,Snakebite Case,Gold,28888.0,FN,YOUPIN,,False,,,,,,28888.0,,
★ Sport Gloves | Scarlet Shamagh,Snakebite Case,Gold,11899.9,FN,BUFF,,False,,,,,,11899.9,,
★ Sport Gloves | Big Game,Snakebite Case,Gold,8000.0,FN,YOUPIN,,False,,,,,,8000.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum 2 Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Damascus Steel,Spectrum 2 Case,Gold,6140.0,FN,YOUPIN,,False,,,,,,6140.0,,
★ Butterfly Knife | Marble Fade,Spectrum 2 Case,Gold,11099.5,FN,YOUPIN,,False,,,,,,11099.5,,
★ Butterfly Knife | Tiger Tooth,Spectrum 2 Case,Gold,8800.0,FN,YOUPIN,,False,,,,,,8800.0,,
★ Huntsman Knife | Damascus Steel,Spectrum 2 Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Huntsman Knife | Marble Fade,Spectrum 2 Case,Gold,1340.0,FN,YOUPIN,,False,,,,,,1340.0,,
★ Huntsman Knife | Tiger Tooth,Spectrum 2 Case,Gold,1139.97,FN,YOUPIN,,False,,,,,,1139.97,,
★ Huntsman Knife | Rust Coat,Spectrum 2 Case,Gold,519.5,WW,YOUPIN,,False,,,,,,519.5,,
★ Huntsman Knife | Ultraviolet,Spectrum 2 Case,Gold,2800.0,FN,YOUPIN,,False,,,,,,2800.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum 2 Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Damascus Steel,Spectrum 2 Case,Gold,794.0,FN,YOUPIN,,False,,,,,,794.0,,
★ Falchion Knife | Marble Fade,Spectrum 2 Case,Gold,1233.0,FN,YOUPIN,,False,,,,,,1233.0,,
★ Falchion Knife | Tiger Tooth,Spectrum 2 Case,Gold,1000.0,FN,YOUPIN,,False,,,,,,1000.0,,
★ Falchion Knife | Rust Coat,Spectrum 2 Case,Gold,540.0,WW,YOUPIN,,False,,,,,,540.0,,
★ Falchion Knife | Ultraviolet,Spectrum 2 Case,Gold,1999.0,FN,BUFF,,False,,,,,,1999.0,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum 2 Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Damascus Steel,Spectrum 2 Case,Gold,515.0,FN,YOUPIN,,False,,,,,,515.0,,
★ Shadow Daggers | Marble Fade,Spectrum 2 Case,Gold,690.0,FN,YOUPIN,,False,,,,,,690.0,,
★ Shadow Daggers | Tiger Tooth,Spectrum 2 Case,Gold,599.0,FN,YOUPIN,,False,,,,,,599.0,,
★ Shadow Daggers | Rust Coat,Spectrum 2 Case,Gold,479.0,WW,BUFF,,False,,,,,,479.0,,
★ Shadow Daggers | Ultraviolet,Spectrum 2 Case,Gold,1800.0,FN,BUFF,,False,,,,,,1800.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Doppler,Spectrum 2 Case,Gold,2100.0,FN,YOUPIN,,False,,,,,,2100.0,,
★ Bowie Knife | Damascus Steel,Spectrum 2 Case,Gold,777.95,FN,YOUPIN,,False,,,,,,777.95,,
★ Bowie Knife | Marble Fade,Spectrum 2 Case,Gold,1350.0,FN,YOUPIN,,False,,,,,,1350.0,,
★ Bowie Knife | Tiger Tooth,Spectrum 2 Case,Gold,1000.0,FN,YOUPIN,,False,,,,,,1000.0,,
★ Bowie Knife | Rust Coat,Spectrum 2 Case,Gold,614.0,WW,C5,,False,,,,,,614.0,,
★ Bowie Knife | Ultraviolet,Spectrum 2 Case,Gold,3403.94,FN,STEAM,,False,,,,,,3403.94,,
PP-Bizon | Jungle Slipstream,Spectrum Case,Mil-Spec,3.73,FN,BUFF,,False,Restricted,10.0,,崭新,,3.73,,
SCAR-20 | Blueprint,Spectrum Case,Mil-Spec,4.9,FN,YOUPIN,,False,Restricted,10.0,,崭新,,4.9,,
Desert Eagle | Oxide Blaze,Spectrum Case,Mil-Spec,6.25,FN,BUFF,,False,Restricted,10.0,,崭新,,6.25,,
Five-SeveN | Capillary,Spectrum Case,Mil-Spec,4.9,FN,BUFF,,False,Restricted,10.0,,崭新,,4.9,,
MP7 | Akoben,Spectrum Case,Mil-Spec,4.93,FN,YOUPIN,,False,Restricted,10.0,,崭新,,4.93,,
P250 | Ripple,Spectrum Case,Mil-Spec,3.88,FN,BUFF,,False,Restricted,10.0,,崭新,,3.88,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Doppler,Spectrum Case,Gold,17695.0,FN,YOUPIN,,False,,,,,,17695.0,,
★ Butterfly Knife | Damascus Steel,Spectrum Case,Gold,6140.0,FN,YOUPIN,,False,,,,,,6140.0,,
★ Butterfly Knife | Marble Fade,Spectrum Case,Gold,11099.5,FN,YOUPIN,,False,,,,,,11099.5,,
★ Butterfly Knife | Tiger Tooth,Spectrum Case,Gold,8800.0,FN,YOUPIN,,False,,,,,,8800.0,,
★ Butterfly Knife | Rust Coat,Spectrum Case,Gold,3920.0,WW,YOUPIN,,False,,,,,,3920.0,,
★ Butterfly Knife | Ultraviolet,Spectrum Case,Gold,14500.0,FN,BUFF,,False,,,,,,14500.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Doppler,Spectrum Case,Gold,2200.0,FN,YOUPIN,,False,,,,,,2200.0,,
★ Huntsman Knife | Damascus Steel,Spectrum Case,Gold,849.0,FN,YOUPIN,,False,,,,,,849.0,,
★ Huntsman Knife | Marble Fade,Spectrum Case,Gold,1340.0,FN,YOUPIN,,False,,,,,,1340.0,,
★ Huntsman Knife | Tiger Tooth,Spectrum Case,Gold,1139.97,FN,YOUPIN,,False,,,,,,1139.97,,
★ Huntsman Knife | Rust Coat,Spectrum Case,Gold,519.5,WW,YOUPIN,,False,,,,,,519.5,,
★ Huntsman Knife | Ultraviolet,Spectrum Case,Gold,2800.0,FN,YOUPIN,,False,,,,,,2800.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Doppler,Spectrum Case,Gold,2097.0,FN,YOUPIN,,False,,,,,,2097.0,,
★ Falchion Knife | Damascus Steel,Spectrum Case,Gold,790.0,FN,YOUPIN,,False,,,,,,790.0,,
★ Falchion Knife | Marble Fade,Spectrum Case,Gold,1233.5,FN,YOUPIN,,False,,,,,,1233.5,,
★ Falchion Knife | Tiger Tooth,Spectrum Case,Gold,1000.0,FN,YOUPIN,,False,,,,,,1000.0,,
★ Falchion Knife | Rust Coat,Spectrum Case,Gold,540.0,WW,YOUPIN,,False,,,,,,540.0,,
★ Falchion Knife | Ultraviolet,Spectrum Case,Gold,1999.0,FN,BUFF,,False,,,,,,1999.0,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Doppler,Spectrum Case,Gold,1013.49,FN,YOUPIN,,False,,,,,,1013.49,,
★ Shadow Daggers | Damascus Steel,Spectrum Case,Gold,515.0,FN,YOUPIN,,False,,,,,,515.0,,
★ Shadow Daggers | Marble Fade,Spectrum Case,Gold,690.0,FN,YOUPIN,,False,,,,,,690.0,,
★ Shadow Daggers | Tiger Tooth,Spectrum Case,Gold,599.0,FN,YOUPIN,,False,,,,,,599.0,,
★ Bowie Knife | Tiger Tooth,Spectrum Case,Gold,1799.99,MW,C5,,False,,,,,,1799.99,,
★ Bowie Knife | Rust Coat,Spectrum Case,Gold,614.0,WW,C5,,False,,,,,,614.0,,
★ Bowie Knife | Ultraviolet,Spectrum Case,Gold,3403.94,FN,STEAM,,False,,,,,,3403.94,,
★ Bayonet | Blue Steel,Winter Offensive Weapon Case,Gold,3200.0,FN,YOUPIN,,False,,,,,,3200.0,,
★ Bayonet | Boreal Forest,Winter Offensive Weapon Case,Gold,4701.63,FN,STEAM,,False,,,,,,4701.63,,
★ Bayonet | Case Hardened,Winter Offensive Weapon Case,Gold,4888.88,FN,BUFF,,False,,,,,,4888.88,,
★ Bayonet | Crimson Web,Winter Offensive Weapon Case,Gold,15000.0,FN,YOUPIN,,False,,,,,,15000.0,,
★ Bayonet | Fade,Winter Offensive Weapon Case,Gold,2863.0,FN,YOUPIN,,False,,,,,,2863.0,,
★ Bayonet | Forest DDPAT,Winter Offensive Weapon Case,Gold,4000.0,FN,BUFF,,False,,,,,,4000.0,,
★ Bayonet | Night,Winter Offensive Weapon Case,Gold,7000.0,FN,BUFF,,False,,,,,,7000.0,,
★ Bayonet | Safari Mesh,Winter Offensive Weapon Case,Gold,902.0,MW,YOUPIN,,False,,,,,,902.0,,
★ Bayonet | Scorched,Winter Offensive Weapon Case,Gold,1071.0,MW,YOUPIN,,False,,,,,,1071.0,,
★ Bayonet | Slaughter,Winter Offensive Weapon Case,Gold,2790.0,FN,BUFF,,False,,,,,,2790.0,,
★ Bayonet | Stained,Winter Offensive Weapon Case,Gold,1849.0,FN,YOUPIN,,False,,,,,,1849.0,,
