name,series,tier,price,exterior,platform,float,stattrak,next_tier,K,avg_out_next,best_exterior,value_per_item,buy_cost,margin,profit_ratio
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,61.9,FT,BUFF,,False,Classified,10.0,319.24333333333334,久经,31.924333333333333,61.9,-29.975666666666665,-0.48425955842757135
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,53.85,BS,BUFF,,False,Classified,10.0,236.7,久经,23.669999999999998,53.85,-30.180000000000003,-0.5604456824512535
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,67.66,BS,STEAM,,False,Classified,10.0,372.3733333333334,久经,37.23733333333334,67.66,-30.422666666666657,-0.4496403586560251
MP5-SD | Acid Wash,Shattered Web Case,Mil-Spec,35.18,FN,BUFF,,False,Restricted,10.0,44.92,战痕,4.492,35.18,-30.688,-0.8723138146674246
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,89.4,FN,BUFF,,False,Classified,10.0,581.5966666666667,久经,58.159666666666666,89.4,-31.24033333333334,-0.3494444444444445
Tec-9 | Titanium Bit,CSGO Weapon Case 3,Restricted,53.99,FT,BUFF,,False,Classified,10.0,223.42000000000002,久经,22.342000000000002,53.99,-31.648,-0.5861826264122986
P250 | Inferno,CS20 Case,Restricted,43.6,FN,YOUPIN,,False,Classified,10.0,114.35000000000001,战痕,11.435,43.6,-32.165,-0.7377293577981651
USP-S | Blood Tiger,ESports 2014 Summer Case,Mil-Spec,38.95,FT,BUFF,,False,Restricted,10.0,67.498,略磨,6.7498000000000005,38.95,-32.2002,-0.8267060333761233
SSG 08 | Necropos,Operation Wildfire Case,Mil-Spec,58.0,FN,YOUPIN,,False,Restricted,10.0,257.09999999999997,战痕,25.709999999999997,58.0,-32.290000000000006,-0.5567241379310346
MAG-7 | SWAG-7,Clutch Case,Restricted,41.0,FN,YOUPIN,,False,Classified,10.0,86.27,战痕,8.626999999999999,41.0,-32.373000000000005,-0.7895853658536587
M4A4 | Royal Paladin,Revolver Case,Covert,583.5,FT,YOUPIN,,False,Gold,5.0,2753.99,战痕,550.798,583.5,-32.702,-0.05604455869751499
MAC-10 | Lapis Gator,Operation Wildfire Case,Mil-Spec,40.0,FN,C5,,False,Restricted,10.0,67.47,战痕,6.747,40.0,-33.253,-0.831325
UMP-45 | Plastique,CS20 Case,Restricted,45.0,FN,YOUPIN,,False,Classified,10.0,114.35000000000001,久经,11.435,45.0,-33.565,-0.7458888888888888
CZ75-Auto | Tigris,Operation Breakout Weapon Case,Restricted,49.17,FN,BUFF,,False,Classified,10.0,143.5,战痕,14.35,49.17,-34.82,-0.7081553792963189
CZ75-Auto | Hexane,ESports 2014 Summer Case,Mil-Spec,46.0,FN,YOUPIN,,False,Restricted,10.0,102.85,久经,10.285,46.0,-35.715,-0.7764130434782609
M4A4 | Griffin,Operation Vanguard Weapon Case,Restricted,46.83,WW,C5,,False,Classified,10.0,107.93333333333334,久经,10.793333333333333,46.83,-36.03666666666666,-0.7695209623460744
MP5-SD | Agent,CS20 Case,Restricted,69.9,FN,BUFF,,False,Classified,10.0,338.51666666666665,战痕,33.85166666666667,69.9,-36.04833333333334,-0.5157129232236529
SG 553 | Tiger Moth,Revolver Case,Restricted,71.9,FN,BUFF,,False,Classified,10.0,354.99,破损,35.499,71.9,-36.401,-0.5062726008344923
Tec-9 | Bamboozle,Prisma Case,Restricted,43.9,FN,YOUPIN,,False,Classified,10.0,69.01333333333334,战痕,6.9013333333333335,43.9,-36.998666666666665,-0.8427942293090357
P90 | Blind Spot,ESports 2013 Winter Case,Restricted,69.18,WW,STEAM,,False,Classified,10.0,319.24333333333334,久经,31.924333333333333,69.18,-37.25566666666667,-0.5385323311168931
P2000 | Obsidian,Shattered Web Case,Restricted,153.5,FN,YOUPIN,,False,Classified,10.0,1156.15,破损,115.61500000000001,153.5,-37.88499999999999,-0.24680781758957648
Tec-9 | Titanium Bit,CSGO Weapon Case 3,Restricted,54.99,MW,YOUPIN,,False,Classified,10.0,168.33499999999998,久经,16.833499999999997,54.99,-38.15650000000001,-0.6938807055828333
AUG | Death by Puppy,CS20 Case,Classified,65.04,WW,STEAM,,False,Covert,10.0,268.745,略磨,26.8745,65.04,-38.16550000000001,-0.5868004305043051
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,60.0,WW,C5,,False,Classified,10.0,215.065,久经,21.5065,60.0,-38.4935,-0.6415583333333333
MP5-SD | Gauss,Prisma Case,Restricted,46.3,FN,YOUPIN,,False,Classified,10.0,69.01333333333334,战痕,6.9013333333333335,46.3,-39.398666666666664,-0.850943124550036
AWP | Exoskeleton,Operation Broken Fang Case,Restricted,75.0,MW,BUFF,,False,Classified,10.0,351.83666666666664,战痕,35.18366666666667,75.0,-39.81633333333333,-0.5308844444444444
Galil AR | Orange DDPAT,ESports 2013 Case,Restricted,101.0,BS,C5,,False,Classified,10.0,598.88,战痕,59.888,101.0,-41.112,-0.4070495049504951
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,559.5,BS,BUFF,,False,Gold,5.0,2590.789166666667,战痕,518.1578333333334,559.5,-41.34216666666657,-0.07389127196901979
G3SG1 | Flux,Shadow Case,Classified,90.0,MW,BUFF,,False,Covert,10.0,478.25,破损,47.825,90.0,-42.175,-0.4686111111111111
Dual Berettas | Dezastre,Operation Broken Fang Case,Restricted,164.49,FN,YOUPIN,,False,Classified,10.0,1219.5,破损,121.95,164.49,-42.540000000000006,-0.2586175451395222
SSG 08 | Big Iron,Shadow Case,Classified,82.51,FT,YOUPIN,,False,Covert,10.0,390.255,久经,39.0255,82.51,-43.484500000000004,-0.5270209671554963
SSG 08 | Big Iron,Shadow Case,Classified,82.55,BS,BUFF,,False,Covert,10.0,390.255,久经,39.0255,82.55,-43.524499999999996,-0.5272501514233797
M4A1-S | Basilisk,Operation Vanguard Weapon Case,Restricted,54.49,FT,YOUPIN,,False,Classified,10.0,107.93333333333334,久经,10.793333333333333,54.49,-43.69666666666667,-0.8019208417446627
AWP | Chromatic Aberration,Recoil Case,Covert,210.39,BS,BUFF,,False,Gold,5.0,830.9228571428572,战痕,166.18457142857145,210.39,-44.20542857142854,-0.21011183312623483
Glock-18 | Blue Fissure,CSGO Weapon Case 3,Mil-Spec,57.37,MW,BUFF,,False,Restricted,10.0,122.795,久经,12.2795,57.37,-45.0905,-0.7859595607460346
M4A1-S | Basilisk,Operation Vanguard Weapon Case,Restricted,57.3,BS,C5,,False,Classified,10.0,107.08999999999999,久经,10.709,57.3,-46.590999999999994,-0.8131064572425828
Five-SeveN | Hyper Beast,Operation Hydra Case,Covert,2169.14,WW,C5,,False,Gold,5.0,10611.448999999999,破损,2122.2897999999996,2169.14,-46.850200000000314,-0.02159851369667256
P250 | Wingshot,Shadow Case,Restricted,77.98,FN,C5,,False,Classified,10.0,305.7033333333333,战痕,30.57033333333333,77.98,-47.40966666666667,-0.6079721296058819
M249 | Nebula Crusader,Shadow Case,Restricted,78.0,FN,YOUPIN,,False,Classified,10.0,305.7033333333333,破损,30.57033333333333,78.0,-47.42966666666667,-0.6080726495726496
Glock-18 | Warhawk,Horizon Case,Mil-Spec,55.9,FN,YOUPIN,,False,Restricted,10.0,84.15666666666667,战痕,8.415666666666667,55.9,-47.48433333333333,-0.8494514013118665
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,342.52,FN,BUFF,,False,Covert,10.0,2949.5,久经,294.95,342.52,-47.56999999999999,-0.1388824010276772
AWP | Atheris,Prisma Case,Restricted,52.0,MW,YOUPIN,,False,Classified,10.0,43.47666666666667,战痕,4.347666666666667,52.0,-47.65233333333333,-0.9163910256410256
AK-47 | Point Disarray,Revolver Case,Classified,104.29,FT,YOUPIN,,False,Covert,10.0,561.25,久经,56.125,104.29,-48.165000000000006,-0.46183718477322855
Negev | Bratatat,ESports 2014 Summer Case,Mil-Spec,62.9,FN,BUFF,,False,Restricted,10.0,146.098,破损,14.609800000000002,62.9,-48.2902,-0.7677297297297297
Desert Eagle | Light Rail,Prisma Case,Restricted,55.21,FN,BUFF,,False,Classified,10.0,69.01333333333334,破损,6.9013333333333335,55.21,-48.30866666666667,-0.8749984906116042
AUG | Stymphalian,Clutch Case,Classified,86.5,FN,BUFF,,False,Covert,10.0,374.745,战痕,37.4745,86.5,-49.0255,-0.5667687861271676
SSG 08 | Big Iron,Shadow Case,Classified,88.8,WW,BUFF,,False,Covert,10.0,390.255,久经,39.0255,88.8,-49.774499999999996,-0.5605236486486487
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,198.4,MW,BUFF,,False,Covert,10.0,1483.5,久经,148.35,198.4,-50.05000000000001,-0.25226814516129037
M4A1-S | Hyper Beast,Chroma 2 Case,Covert,813.0,WW,BUFF,,False,Gold,5.0,3814.553846153846,战痕,762.9107692307691,813.0,-50.08923076923088,-0.06161036994985348
AK-47 | Point Disarray,Revolver Case,Classified,105.67,BS,C5,,False,Covert,10.0,553.75,久经,55.375,105.67,-50.295,-0.4759629033784423
M4A4 | Neo-Noir,Clutch Case,Covert,204.0,BS,BUFF,,False,Gold,5.0,765.6281818181818,战痕,153.12563636363637,204.0,-50.874363636363626,-0.2493841354723707
MAG-7 | Heat,Chroma 2 Case,Restricted,72.76,FN,BUFF,,False,Classified,10.0,206.26,破损,20.625999999999998,72.76,-52.13400000000001,-0.7165200659703134
Glock-18 | Vogue,Fracture Case,Classified,92.4,FN,YOUPIN,,False,Covert,10.0,400.25,战痕,40.025,92.4,-52.37500000000001,-0.5668290043290044
XM1014 | Heaven Guard,Huntsman Weapon Case,Restricted,74.7,MW,YOUPIN,,False,Classified,10.0,215.95,久经,21.595,74.7,-53.105000000000004,-0.7109103078982597
AWP | Neo-Noir,Danger Zone Case,Covert,278.0,BS,BUFF,,False,Gold,5.0,1120.6915,战痕,224.1383,278.0,-53.86170000000001,-0.19374712230215832
UMP-45 | Momentum,Danger Zone Case,Classified,93.99,FN,BUFF,,False,Covert,10.0,392.495,久经,39.2495,93.99,-54.7405,-0.5824077029471221
M4A1-S | Basilisk,Operation Vanguard Weapon Case,Restricted,66.5,WW,BUFF,,False,Classified,10.0,107.08999999999999,久经,10.709,66.5,-55.791,-0.8389624060150376
AK-47 | Asiimov,Danger Zone Case,Covert,279.97,BS,YOUPIN,,False,Gold,5.0,1120.6915,战痕,224.1383,279.97,-55.83170000000004,-0.19942029503161066
Glock-18 | Grinder,Operation Vanguard Weapon Case,Restricted,67.13,FN,YOUPIN,,False,Classified,10.0,106.55,略磨,10.655,67.13,-56.474999999999994,-0.8412781170862506
Five-SeveN | Copper Galaxy,CSGO Weapon Case 3,Restricted,80.15,FT,C5,,False,Classified,10.0,223.42000000000002,略磨,22.342000000000002,80.15,-57.80800000000001,-0.721247660636307
G3SG1 | Demeter,Operation Bravo Case,Mil-Spec,112.0,FN,C5,,False,Restricted,10.0,538.9575,战痕,53.89575,112.0,-58.10425,-0.5187879464285714
Galil AR | Orange DDPAT,ESports 2013 Case,Restricted,117.8,FT,BUFF,,False,Classified,10.0,593.85,战痕,59.385000000000005,117.8,-58.41499999999999,-0.49588285229202034
Galil AR | Orange DDPAT,ESports 2013 Case,Restricted,175.0,MW,YOUPIN,,False,Classified,10.0,1160.745,战痕,116.07449999999999,175.0,-58.925500000000014,-0.33671714285714294
M4A1-S | Basilisk,Operation Vanguard Weapon Case,Restricted,70.64,MW,YOUPIN,,False,Classified,10.0,106.55,久经,10.655,70.64,-59.985,-0.8491647791619479
AK-47 | Asiimov,Danger Zone Case,Covert,287.5,FT,BUFF,,False,Gold,5.0,1137.342,战痕,227.46840000000003,287.5,-60.03159999999997,-0.2088055652173912
P90 | Death Grip,Operation Hydra Case,Restricted,116.99,BS,BUFF,,False,Classified,10.0,557.0233333333334,战痕,55.70233333333334,116.99,-61.28766666666665,-0.52387098612417
Five-SeveN | Copper Galaxy,CSGO Weapon Case 3,Restricted,79.68,MW,BUFF,,False,Classified,10.0,168.33499999999998,略磨,16.833499999999997,79.68,-62.846500000000006,-0.7887361947791165
AK-47 | Point Disarray,Revolver Case,Classified,119.5,WW,BUFF,,False,Covert,10.0,561.25,久经,56.125,119.5,-63.375,-0.5303347280334728
MP7 | Special Delivery,Shadow Case,Restricted,78.6,FN,BUFF,,False,Classified,10.0,152.02,久经,15.202000000000002,78.6,-63.397999999999996,-0.806590330788804
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,119.5,FT,BUFF,,False,Covert,10.0,559.5,久经,55.95,119.5,-63.55,-0.5317991631799163
AUG | Fleet Flock,Chroma 3 Case,Classified,255.0,FN,C5,,False,Covert,10.0,1912.0,战痕,191.2,255.0,-63.80000000000001,-0.2501960784313726
MP7 | Bloodsport,Clutch Case,Covert,217.0,BS,BUFF,,False,Gold,5.0,765.6281818181818,战痕,153.12563636363637,217.0,-63.874363636363626,-0.2943519061583577
SG 553 | Wave Spray,Operation Bravo Case,Mil-Spec,118.0,FN,BUFF,,False,Restricted,10.0,538.9575,久经,53.89575,118.0,-64.10425000000001,-0.5432563559322034
Sawed-Off | Orange DDPAT,ESports 2013 Case,Restricted,124.58,BS,C5,,False,Classified,10.0,598.88,战痕,59.888,124.58,-64.69200000000001,-0.5192807834323327
AWP | Chromatic Aberration,Recoil Case,Covert,231.9,WW,C5,,False,Gold,5.0,830.9228571428572,战痕,166.18457142857145,231.9,-65.71542857142856,-0.2833783034559231
P90 | Nostalgia,CS20 Case,Classified,118.05,FN,BUFF,,False,Covert,10.0,523.235,战痕,52.3235,118.05,-65.72649999999999,-0.5567683185091062
Desert Eagle | Mecha Industries,Danger Zone Case,Classified,105.5,FN,BUFF,,False,Covert,10.0,392.495,久经,39.2495,105.5,-66.2505,-0.6279668246445498
Sawed-Off | Orange DDPAT,ESports 2013 Case,Restricted,126.0,FT,YOUPIN,,False,Classified,10.0,593.85,战痕,59.385000000000005,126.0,-66.615,-0.5286904761904762
M4A4 | Neo-Noir,Clutch Case,Covert,245.0,WW,BUFF,,False,Gold,5.0,887.6481818181819,战痕,177.52963636363637,245.0,-67.47036363636363,-0.27538923933209647
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,563.5,FT,BUFF,,False,Gold,5.0,2477.6633333333334,战痕,495.53266666666667,563.5,-67.96733333333333,-0.12061638568470866
AWP | Neo-Noir,Danger Zone Case,Covert,292.11,WW,C5,,False,Gold,5.0,1120.6915,战痕,224.1383,292.11,-67.97170000000003,-0.2326921365239123
AWP | Neo-Noir,Danger Zone Case,Covert,289.0,FT,BUFF,,False,Gold,5.0,1100.7165,战痕,220.1433,289.0,-68.85669999999999,-0.23825847750865048
Glock-18 | Steel Disruption,ESports 2014 Summer Case,Restricted,78.02,FT,C5,,False,Classified,10.0,86.38,久经,8.638,78.02,-69.38199999999999,-0.8892847987695462
Galil AR | Rocket Pop,Falchion Case,Mil-Spec,75.9,FN,YOUPIN,,False,Restricted,10.0,62.32,战痕,6.232,75.9,-69.668,-0.9178919631093544
AK-47 | Legion of Anubis,Fracture Case,Covert,234.5,BS,BUFF,,False,Gold,5.0,819.0672727272727,战痕,163.81345454545453,234.5,-70.68654545454547,-0.30143516185307234
P90 | Virus,ESports 2014 Summer Case,Restricted,133.99,FN,YOUPIN,,False,Classified,10.0,630.0,战痕,63.0,133.99,-70.99000000000001,-0.5298156578849168
AUG | Death by Puppy,CS20 Case,Classified,109.5,FN,BUFF,,False,Covert,10.0,381.985,略磨,38.1985,109.5,-71.3015,-0.6511552511415526
M4A1-S | Hyper Beast,Chroma 2 Case,Covert,838.49,FT,C5,,False,Gold,5.0,3834.3999999999996,战痕,766.8799999999999,838.49,-71.61000000000013,-0.08540352299967814
AWP | Neo-Noir,Danger Zone Case,Covert,304.5,MW,BUFF,,False,Gold,5.0,1162.086,战痕,232.4172,304.5,-72.08279999999999,-0.23672512315270933
MAC-10 | Neon Rider,Chroma 2 Case,Covert,839.0,MW,BUFF,,False,Gold,5.0,3834.3999999999996,久经,766.8799999999999,839.0,-72.12000000000012,-0.08595947556615031
M4A4 | Neo-Noir,Clutch Case,Covert,268.0,FT,BUFF,,False,Gold,5.0,978.8090909090909,战痕,195.76181818181817,268.0,-72.23818181818183,-0.2695454545454546
MAC-10 | Neon Rider,Chroma 2 Case,Covert,834.7,FT,C5,,False,Gold,5.0,3805.9538461538464,久经,761.1907692307693,834.7,-73.50923076923073,-0.08806664762097846
SSG 08 | Big Iron,Shadow Case,Classified,122.46,MW,BUFF,,False,Covert,10.0,478.25,久经,47.825,122.46,-74.63499999999999,-0.6094643148783275
USP-S | Printstream,Recoil Case,Covert,240.97,BS,C5,,False,Gold,5.0,830.9228571428572,战痕,166.18457142857145,240.97,-74.78542857142855,-0.31035161460525607
AK-47 | Asiimov,Danger Zone Case,Covert,295.0,WW,BUFF,,False,Gold,5.0,1100.7165,战痕,220.1433,295.0,-74.85669999999999,-0.25375152542372875
CZ75-Auto | Victoria,CSGO Weapon Case 3,Covert,590.0,MW,YOUPIN,,False,Gold,5.0,2570.9575,战痕,514.1915,590.0,-75.80849999999998,-0.12848898305084744
SCAR-20 | Cyrex,Huntsman Weapon Case,Classified,164.99,FT,YOUPIN,,False,Covert,10.0,890.48,久经,89.048,164.99,-75.94200000000001,-0.46028244136008245
MAC-10 | Neon Rider,Chroma 2 Case,Covert,847.96,FN,YOUPIN,,False,Gold,5.0,3854.6223076923075,久经,770.9244615384615,847.96,-77.03553846153852,-0.09084808064241064
MP9 | Hydra,CS20 Case,Classified,115.5,MW,YOUPIN,,False,Covert,10.0,381.985,战痕,38.1985,115.5,-77.3015,-0.6692770562770564
CZ75-Auto | The Fuschia Is Now,CSGO Weapon Case 3,Classified,133.89,MW,BUFF,,False,Covert,10.0,563.5,久经,56.35,133.89,-77.53999999999999,-0.5791321233848682
M4A4 | Cyber Security,Operation Broken Fang Case,Classified,166.14,WW,BUFF,,False,Covert,10.0,881.25,战痕,88.125,166.14,-78.01499999999999,-0.46957385337667024
SCAR-20 | Bloodsport,Gamma Case,Classified,155.5,FN,YOUPIN,,False,Covert,10.0,774.6,破损,77.46000000000001,155.5,-78.03999999999999,-0.5018649517684887
Glock-18 | Steel Disruption,ESports 2014 Summer Case,Restricted,87.0,MW,YOUPIN,,False,Classified,10.0,86.38,久经,8.638,87.0,-78.362,-0.9007126436781608
AWP | Mortis,Clutch Case,Classified,116.0,FN,YOUPIN,,False,Covert,10.0,374.745,久经,37.4745,116.0,-78.5255,-0.6769439655172413
AK-47 | Blue Laminate,ESports 2013 Winter Case,Restricted,110.5,FT,YOUPIN,,False,Classified,10.0,319.24333333333334,久经,31.924333333333333,110.5,-78.57566666666666,-0.7110920060331825
USP-S | Printstream,Recoil Case,Covert,262.0,FT,YOUPIN,,False,Gold,5.0,913.7157142857143,战痕,182.74314285714286,262.0,-79.25685714285714,-0.3025070883315158
Nova | Tempest,Operation Bravo Case,Mil-Spec,104.5,FN,BUFF,,False,Restricted,10.0,252.1325,略磨,25.21325,104.5,-79.28675,-0.7587248803827751
Desert Eagle | Printstream,Fracture Case,Covert,243.5,BS,YOUPIN,,False,Gold,5.0,819.0672727272727,战痕,163.81345454545453,243.5,-79.68654545454547,-0.3272548067948479
MP7 | Bloodsport,Clutch Case,Covert,233.33,WW,C5,,False,Gold,5.0,765.6281818181818,战痕,153.12563636363637,233.33,-80.20436363636364,-0.3437378975543806
AK-47 | Legion of Anubis,Fracture Case,Covert,238.78,WW,C5,,False,Gold,5.0,789.4081818181818,战痕,157.88163636363635,238.78,-80.89836363636365,-0.33879874209047517
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,89.67,FT,YOUPIN,,False,Classified,10.0,77.5,久经,7.75,89.67,-81.92,-0.9135719861715178
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,98.9,WW,BUFF,,False,Classified,10.0,168.33499999999998,久经,16.833499999999997,98.9,-82.0665,-0.8297927199191102
PP-Bizon | Blue Streak,ESports 2014 Summer Case,Restricted,146.0,FN,C5,,False,Classified,10.0,630.0,久经,63.0,146.0,-83.0,-0.5684931506849316
USP-S | Blood Tiger,ESports 2014 Summer Case,Mil-Spec,95.0,FN,C5,,False,Restricted,10.0,102.85,略磨,10.285,95.0,-84.715,-0.8917368421052632
M4A1-S | Atomic Alloy,Huntsman Weapon Case,Classified,233.5,FT,YOUPIN,,False,Covert,10.0,1483.5,久经,148.35,233.5,-85.15,-0.36466809421841545
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,93.99,BS,YOUPIN,,False,Classified,10.0,86.38,久经,8.638,93.99,-85.35199999999999,-0.9080966060219172
M4A4 | Tooth Fairy,Fracture Case,Classified,125.5,FN,YOUPIN,,False,Covert,10.0,400.25,战痕,40.025,125.5,-85.475,-0.6810756972111554
UMP-45 | Gold Bismuth,Operation Broken Fang Case,Restricted,157.5,FN,YOUPIN,,False,Classified,10.0,718.5033333333334,战痕,71.85033333333334,157.5,-85.64966666666666,-0.5438074074074074
UMP-45 | Bone Pile,Operation Bravo Case,Mil-Spec,110.9,FN,C5,,False,Restricted,10.0,252.1325,久经,25.21325,110.9,-85.68675,-0.7726487826871055
Desert Eagle | Heirloom,CSGO Weapon Case 3,Restricted,109.99,MW,BUFF,,False,Classified,10.0,240.945,久经,24.0945,109.99,-85.8955,-0.7809391762887535
M4A4 | Royal Paladin,Revolver Case,Covert,653.6,MW,C5,,False,Gold,5.0,2834.5,战痕,566.9,653.6,-86.70000000000005,-0.13264993880048967
Desert Eagle | Crimson Web,ESports 2014 Summer Case,Restricted,95.76,WW,C5,,False,Classified,10.0,85.0,久经,8.5,95.76,-87.26,-0.9112364243943192
PP-Bizon | Embargo,Shattered Web Case,Restricted,203.0,FN,YOUPIN,,False,Classified,10.0,1156.15,破损,115.61500000000001,203.0,-87.38499999999999,-0.43046798029556643
Tec-9 | Titanium Bit,CSGO Weapon Case 3,Restricted,111.49,FN,YOUPIN,,False,Classified,10.0,240.945,久经,24.0945,111.49,-87.3955,-0.7838864472149969
M4A1-S | Hyper Beast,Chroma 2 Case,Covert,867.0,MW,C5,,False,Gold,5.0,3897.691538461538,战痕,779.5383076923076,867.0,-87.46169230769237,-0.10087853784047564
R8 Revolver | Fade,Revolver Case,Covert,655.0,FN,YOUPIN,,False,Gold,5.0,2834.5,破损,566.9,655.0,-88.10000000000002,-0.13450381679389317
USP-S | Printstream,Recoil Case,Covert,254.5,WW,YOUPIN,,False,Gold,5.0,830.9228571428572,战痕,166.18457142857145,254.5,-88.31542857142855,-0.3470154364299747
Galil AR | Orange DDPAT,ESports 2013 Case,Restricted,149.48,WW,BUFF,,False,Classified,10.0,610.35,战痕,61.035000000000004,149.48,-88.445,-0.5916845062884667
Five-SeveN | Fairy Tale,Operation Broken Fang Case,Classified,170.5,WW,BUFF,,False,Covert,10.0,817.475,战痕,81.7475,170.5,-88.7525,-0.5205425219941349
FAMAS | Commemoration,CS20 Case,Covert,223.0,FT,YOUPIN,,False,Gold,5.0,670.8199999999999,久经,134.164,223.0,-88.83600000000001,-0.39836771300448437
Sawed-Off | Orange DDPAT,ESports 2013 Case,Restricted,150.0,WW,C5,,False,Classified,10.0,610.35,战痕,61.035000000000004,150.0,-88.965,-0.5931000000000001
Desert Eagle | Printstream,Fracture Case,Covert,246.9,WW,YOUPIN,,False,Gold,5.0,789.4081818181818,战痕,157.88163636363635,246.9,-89.01836363636366,-0.360544202658419
FAMAS | Commemoration,CS20 Case,Covert,223.5,BS,BUFF,,False,Gold,5.0,670.8199999999999,久经,134.164,223.5,-89.33600000000001,-0.3997136465324385
